Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.58,0,0.3157640550477403824209932154,0.31576405504774,0.31576405504774,0.31576405504774,0.31576405504774,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,41530800
0.59,0,0.3155515755919225642105220915,0.315551575591923,0.315551575591923,0.315551575591923,0.315551575591923,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,42246850
0.60,0,0.3153436851066239699921054139,0.315343685106624,0.315343685106624,0.315343685106624,0.315343685106624,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,42962900
0.61,0,0.3154218999829587792469454125,0.315421899982959,0.315421899982959,0.315421899982959,0.315421899982959,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,43678940
0.62,0,0.3154939202522192690522915326,0.315493920252219,0.315493920252219,0.315493920252219,0.315493920252219,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,44394990
0.63,0,0.3155697700043027823198384561,0.315569770004303,0.315569770004303,0.315569770004303,0.315569770004303,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,45111040
0.64,0,0.3156493417315958740457146055,0.315649341731596,0.315649341731596,0.315649341731596,0.315649341731596,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,45827090
0.65,0,0.3157325360410632061150976448,0.315732536041063,0.315732536041063,0.315732536041063,0.315732536041063,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,46543140
0.66,0,0.3158192778114632284719015957,0.315819277811463,0.315819277811463,0.315819277811463,0.315819277811463,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,47259190
0.67,0,0.3159094491666771033106340692,0.315909449166677,0.315909449166677,0.315909449166677,0.315909449166677,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,47975240
0.68,0,0.3160030091287196573961394610,0.31600300912872,0.31600300912872,0.31600300912872,0.31600300912872,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,48691280
0.69,0,0.3160998457586830378320421853,0.316099845758683,0.316099845758683,0.316099845758683,0.316099845758683,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,49407330
0.70,0,0.3161998805849387680277159052,0.316199880584939,0.316199880584939,0.316199880584939,0.316199880584939,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,50123380
0.71,0,0.3163030405686708846337201470,0.316303040568671,0.316303040568671,0.316303040568671,0.316303040568671,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,50839420
0.72,0,0.3164092278259955158452429797,0.316409227825996,0.316409227825996,0.316409227825996,0.316409227825996,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,51555480
0.73,0,0.3165183897978268517290669829,0.316518389797827,0.316518389797827,0.316518389797827,0.316518389797827,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,52271520
0.74,0,0.3166304552632609099670191115,0.316630455263261,0.316630455263261,0.316630455263261,0.316630455263261,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,52987570
0.75,0,0.3167453375862335577723130504,0.316745337586234,0.316745337586234,0.316745337586234,0.316745337586234,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,53703620
0.76,0,0.3168630010243351028824337044,0.316863001024335,0.316863001024335,0.316863001024335,0.316863001024335,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,54419670
0.77,0,0.3169833473326877750279822768,0.316983347332688,0.316983347332688,0.316983347332688,0.316983347332688,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,55135720
0.78,0,0.3171063350970495478391354734,0.31710633509705,0.31710633509705,0.31710633509705,0.31710633509705,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,55851760
0.79,0,0.3172318644980005908989671118,0.317231864498001,0.317231864498001,0.317231864498001,0.317231864498001,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,56567820
0.80,0,0.3173599269330119919362395422,0.317359926933012,0.317359926933012,0.317359926933012,0.317359926933012,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,57283860
0.81,0,0.3174904128687092472754998220,0.317490412868709,0.317490412868709,0.317490412868709,0.317490412868709,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,57999910
0.82,0,0.3176233110999598767990947308,0.31762331109996,0.31762331109996,0.31762331109996,0.31762331109996,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,58715960
0.83,0,0.3177585633166741462734832261,0.317758563316674,0.317758563316674,0.317758563316674,0.317758563316674,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,59432000
0.84,0,0.3178960722711610785064965667,0.317896072271161,0.317896072271161,0.317896072271161,0.317896072271161,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,60148050
0.85,0,0.3180358185511523352359990307,0.318035818551152,0.318035818551152,0.318035818551152,0.318035818551152,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,60864100
0.86,0,0.3181777491848932548299847112,0.318177749184893,0.318177749184893,0.318177749184893,0.318177749184893,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,61580150
0.87,0,0.3183217970264510491524824264,0.318321797026451,0.318321797026451,0.318321797026451,0.318321797026451,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,62296200
0.88,0,0.3184679472179033361081480630,0.318467947217903,0.318467947217903,0.318467947217903,0.318467947217903,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,63012250
0.89,0,0.3186161372191956182660147554,0.318616137219196,0.318616137219196,0.318616137219196,0.318616137219196,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,63728300
0.90,0,0.3187663092016650029483261597,0.318766309201665,0.318766309201665,0.318766309201665,0.318766309201665,0,0,0,0,10.758240473030394,85.68318538634856129546085295,85.68318538634856129546085295,64444340
0.91,0,0.320933920104236,0.320933920104236,0.320933920104236,0.320933920104236,0.320933920104236,0,0,0,0,11.1567895215442,85.9743443605369,85.8282143026513,65160400
0.92,0,0.32743675281195,0.32743675281195,0.32743675281195,0.32743675281195,0.32743675281195,0,0,0,0,11.5553385700581,86.2655033347252,85.973243218954,65876440
0.93,0,7.7123927303468,7.71239273034679,7.71239273034679,7.71239273034679,7.71239273034679,0,0,0,0,11.953887618572,86.5566623089136,86.1182721352567,66592490
0.94,0,22.4725504363547,22.4725504363547,22.4725504363547,22.4725504363547,22.4725504363547,0,0,0,0,12.3524366670858,86.847821283102,86.2633010515594,67308540
0.95,0,37.2327081423629,37.2327081423628,37.2327081423628,37.2327081423628,37.2327081423628,0,0,0,0,12.7509857155997,87.1389802572903,86.4083299678621,68024580
0.96,0,51.992865848371,51.992865848371,51.992865848371,51.992865848371,51.992865848371,0,0,0,0,13.1495347641135,87.4301392314786,86.5533588841649,68740630
0.97,0,66.7530235543791,66.7530235543791,66.7530235543791,66.7530235543791,66.7530235543791,0,0,0,0,13.5480838126274,87.721298205667,86.6983878004676,69456690
0.98,0,81.5131812603872,81.5131812603872,81.5131812603872,81.5131812603872,81.5131812603872,0,0,0,0,13.9466328611412,88.0124571798554,86.8434167167703,70172730
0.99,0,96.2733389663954,96.2733389663953,96.2733389663953,96.2733389663953,96.2733389663953,0,0,0,0,14.3451819096551,88.3036161540437,86.988445633073,70888780
1.00,0,111.033496672403,111.033496672403,111.033496672403,111.033496672403,111.033496672403,0,0,0,0,14.7437309581689,88.594775128232,87.1334745493757,71604820
1.01,0,125.793654378412,125.793654378412,125.793654378412,125.793654378412,125.793654378412,0,0,0,0,15.1422800066828,88.8859341024204,87.2785034656784,72320870
1.02,0,140.55381208442,140.55381208442,140.55381208442,140.55381208442,140.55381208442,0,0,0,0,15.5408290551966,89.1770930766087,87.4235323819812,73036920
1.03,0,155.313969790428,155.313969790428,155.313969790428,155.313969790428,155.313969790428,0,0,0,0,15.9393781037105,89.4682520507971,87.5685612982839,73752970
1.04,0,170.074127496436,170.074127496436,170.074127496436,170.074127496436,170.074127496436,0,0,0,0,16.3379271522243,89.7594110249854,87.7135902145866,74469020
1.05,0,184.83428520244404530855044359,184.834285202444,184.834285202444,184.834285202444,184.834285202444,0,0,0,0,16.736476200738179133740438498,90.05056999917379961936359317,87.85861913088933442540001817,75185060
1.06,0,184.81899750189431007604226343,184.818997501894,184.818997501894,184.818997501894,184.818997501894,0,0,0,0,16.847092840351648133740438498,90.07245620380662395910357511,87.8931676714292195746566301,75901110
1.07,0,184.80398034228094516145896181,184.803980342281,184.803980342281,184.803980342281,184.803980342281,0,0,0,0,16.950567414963859133740438497,90.09570682115733571790468159,87.92789527757455836625045733,76617170
1.08,0,184.78923137448709408897861920,184.789231374487,184.789231374487,184.789231374487,184.789231374487,0,0,0,0,17.048215460114389133740438498,90.11970228611074460195174116,87.96243326955143176603271123,77333220
1.09,0,184.77474815846822064202154745,184.774748158468,184.774748158468,184.774748158468,184.774748158468,0,0,0,0,17.141005485489419133740438497,90.14422474563338213347783461,87.99672878685933720233694224,78049260
1.10,0,184.76062833403025505892003690,184.76062833403,184.76062833403,184.76062833403,184.76062833403,0,0,0,0,17.229671908535359133740438498,90.16893503195089124836428155,88.03058072570347177817303412,78765310
1.11,0,184.74666989304024259639908317,184.74666989304,184.74666989304,184.74666989304,184.74666989304,0,0,0,0,17.314786907239808133740438497,90.19388164650974109357541593,88.0641204710503812147853047,79481360
1.12,0,184.73307065473267993844214613,184.733070654733,184.733070654733,184.733070654733,184.733070654733,0,0,0,0,17.396805423815438133740438497,90.21885350442170861208258455,88.0972218930036869821367352,80197410
1.13,0,184.71962869507774964384354938,184.719628695078,184.719628695078,184.719628695078,184.719628695078,0,0,0,0,17.476095228281118133740438498,90.24395100029394874648777034,88.13003307156690126264955564,80913460
1.14,0,184.70644200906080570270465380,184.706442009061,184.706442009061,184.706442009061,184.706442009061,0,0,0,0,17.511989898016459133740438498,90.24076412913655620166683804,88.13142145892560782130207223,81629500
1.15,0,184.69350883889070282684789887,184.693508838891,184.693508838891,184.693508838891,184.693508838891,0,0,0,0,17.463270390071538133740438497,90.18058416172705459177454677,88.0699454464441237891986991,82345550
1.16,0,184.67993583653570158227163780,184.679935836536,184.679935836536,184.679935836536,184.679935836536,0,0,0,0,17.415877867670538133740438497,90.12222838517392069055780474,88.01030781937373545967831861,83061600
1.17,0,184.66676109787970856894460476,184.66676109788,184.66676109788,184.66676109788,184.66676109788,0,0,0,0,17.369667437149448133740438497,90.06545548783408520603558582,87.95226854723229845003263036,83777650
1.18,0,184.65402988610646433184146701,184.654029886106,184.654029886106,184.654029886106,184.654029886106,0,0,0,0,17.324519016628579133740438497,90.01014814144459711490200143,87.89570504676113480488795832,84493700
1.19,0,184.64172073659087291658469623,184.641720736591,184.641720736591,184.641720736591,184.641720736591,0,0,0,0,17.280331135039869133740438497,89.95613390564998509627752299,87.84044605345768414742557007,85209750
1.20,0,184.62979962342462156756085074,184.629799623425,184.629799623425,184.629799623425,184.629799623425,0,0,0,0,17.237013777343549133740438498,89.90334670787199106135926988,87.786419839600940549824899,85925790
1.21,0,184.61814831506062478541106379,184.618148315061,184.618148315061,184.618148315061,184.618148315061,0,0,0,0,17.194492531331729133740438498,89.85165803170746291044294421,87.73349890606745514156701694,86641840
1.22,0,184.60675471387855952517822952,184.606754713879,184.606754713879,184.606754713879,184.606754713879,0,0,0,0,17.152698409939749133740438498,89.80103679766584360497440232,87.68164628386443750654660872,87357890
1.23,0,184.59571021062632820358067081,184.595710210626,184.595710210626,184.595710210626,184.595710210626,0,0,0,0,17.111575277537528133740438497,89.75129973586276342093456757,87.63068617095765644262081837,88073940
1.24,0,184.58500813804888325362540753,184.585008138049,184.585008138049,184.585008138049,184.585008138049,0,0,0,0,17.071068686989799133740438497,89.70252600417601902304414319,87.5806849878817652371766392,88789980
1.25,0,184.57454323099990922239915956,184.574543231,184.574543231,184.574543231,184.574543231,0,0,0,0,17.031134613638918133740438498,89.6544672548153072686351444,87.53140841743553401580638809,89506030
1.26,0,184.56431103975115325947173627,184.564311039751,184.564311039751,184.564311039751,184.564311039751,0,0,0,0,16.991730451559679133740438497,89.6072217479728650209895379,87.4829418841653469657046586,90222080
1.27,0,184.55440787463169440280212781,184.554407874632,184.554407874632,184.554407874632,184.554407874632,0,0,0,0,16.952820821819159133740438497,89.56064180348144552233596465,87.43514496383096623980047951,90938130
1.28,0,184.54473060383253774731471491,184.544730603833,184.544730603833,184.544730603833,184.544730603833,0,0,0,0,16.914371432415458133740438498,89.51475337237568820670896859,87.38803738754629097168625068,91654180
1.29,0,184.53527656031016940487361570,184.53527656031,184.53527656031,184.53527656031,184.53527656031,0,0,0,0,16.876352671777678133740438497,89.4694202730763666337578811,87.34149006974407706194536368,92370220
1.30,0,184.52614316708872245735388643,184.526143167089,184.526143167089,184.526143167089,184.526143167089,0,0,0,0,16.838736056384169133740438497,89.42476303492858859848305582,87.29561053366721440021943736,93086270
1.31,0,184.51712859544174200925293173,184.517128595442,184.517128595442,184.517128595442,184.517128595442,0,0,0,0,16.801498167665558133740438498,89.38057049729615029240889281,87.25020141771061718126902596,93802320
1.32,0,184.50843052285389508609556571,184.508430522854,184.508430522854,184.508430522854,184.508430522854,0,0,0,0,16.764614681134489133740438497,89.33697060786369530289020841,87.20537753488244386844699054,94518380
1.33,0,184.50004764120012444218129008,184.5000476412,184.5000476412,184.5000476412,184.5000476412,0,0,0,0,16.728066399078279133740438498,89.29375936856796955896378096,87.16094870642236535310906677,95234420
1.34,0,184.49177810839249815788492290,184.491778108392,184.491778108392,184.491778108392,184.491778108392,0,0,0,0,16.691833260870758133740438498,89.25115556813046622039012766,87.11711381835666244465908789,95950470
1.35,0,184.48372077943063988835210331,184.483720779431,184.483720779431,184.483720779431,184.483720779431,0,0,0,0,16.655898656714969133740438497,89.20887614521563503267015135,87.07361029108874522717357936,96666520
1.36,0,184.47587420639901329307360931,184.475874206399,184.475874206399,184.475874206399,184.475874206399,0,0,0,0,16.620244246033078133740438497,89.16705933471830341355301215,87.03056303825326248074225089,97382570
1.37,0,184.46833741264257380354661200,184.468337412643,184.468337412643,184.468337412643,184.468337412643,0,0,0,0,16.584856116287869133740438497,89.1256794822281322233041191,86.98794669337291956711229284,98098620
1.38,0,184.46100922835895054743286992,184.461009228359,184.461009228359,184.461009228359,184.461009228359,0,0,0,0,16.549720230290258133740438497,89.08462758730622367183718193,86.94565923258405305647375967,98814660
1.39,0,184.45378888281676027477482098,184.453788882817,184.453788882817,184.453788882817,184.453788882817,0,0,0,0,16.514824439545839133740438498,89.0439659491815366366735669,86.90375642023201776811631603,99530710
1.40,0,184.44687530520304192945421893,184.446875305203,184.446875305203,184.446875305203,184.446875305203,0,0,0,0,16.480155368849898133740438497,89.00358775986549000831473017,86.86213835877259851455573359,100246800
1.41,0,184.44016769885966804979571708,184.44016769886,184.44016769886,184.44016769886,184.44016769886,0,0,0,0,16.445701309214918133740438498,88.96364075960260148644708886,86.82093936036580661881383113,100962800
1.42,0,184.43356543066635568743516929,184.433565430666,184.433565430666,184.433565430666,184.433565430666,0,0,0,0,16.411453404314608133740438497,88.92393952045291851209694583,86.77998785776356803913088553,101678800
1.43,0,184.42726783630998876708738995,184.42726783631,184.42726783631,184.42726783631,184.42726783631,0,0,0,0,16.377401000428948133740438498,88.88455048585417196866090269,86.73934355487280353318671654,102394900
1.44,0,184.42107421964648772786918998,184.421074219646,184.421074219646,184.421074219646,184.421074219646,0,0,0,0,16.340376228001849697856525413,88.84545494893735455061221045,86.70366335690941759211633709,103111000
1.45,0,184.41508418691086779968184531,184.415084186911,184.415084186911,184.415084186911,184.415084186911,0,0,0,0,16.30178548814483463464295544,88.80672452325177517840650481,86.67092979075652860972556019,103827000
1.46,0,184.40929715814907202585661191,184.409297158149,184.409297158149,184.409297158149,184.409297158149,0,0,0,0,16.263362984968909139033687749,88.76817470890778441551392386,86.63838933471745142244167407,104543000
1.47,0,184.40381248131566756931174522,184.403812481316,184.403812481316,184.403812481316,184.403812481316,0,0,0,0,16.225101952088835075820117777,88.72987606598434135727035633,86.60610601575620648967193463,105259100
